#{"t_start": 1607876207.5060074, "env_id": "Block-v4"}
r,l,t
624.733715,88,547.555107
-14.572559,11,547.60205
4578.369272,524,549.646415
3472.225847,324,550.908627
98.494517,29,551.028022
-736.294881,78,551.334512
65.392605,35,551.474022
-376.59913,96,551.849359
-554.248569,94,552.233728
-582.627203,94,552.607042
94.262515,29,552.718516
1131.797455,457,554.503847
1228.679104,231,555.413646
-612.662883,223,556.282795
1159.8849,172,556.9594
285.547964,91,557.327535
3534.246677,515,559.349325
224.232489,66,559.606649
860.111817,319,560.84476
3826.707891,616,563.274817
-11.503284,7,563.305546
-953.664773,32,563.434137
-1004.397975,61,563.671557
6463.443145,901,567.220234
6058.973663,1001,571.159579
236.354966,201,571.953698
143.426103,50,572.1602
-1184.741757,72,572.455027
-347.105411,167,573.109888
817.132003,151,573.707115
-633.436528,81,574.023517
107.282537,23,574.117744
-732.122632,107,574.536898
-30.206325,9,574.583542
605.590506,140,575.131446
-1044.637711,38,575.28232
151.69444,35,575.418273
7568.999464,815,578.645385
264.102151,113,579.08634
0.420679,93,579.454348
-1033.289932,44,579.629647
-494.793719,111,580.062533
-541.537599,124,580.549852
2888.25627,595,582.932166
73.890545,34,583.065399
1882.882543,519,585.171404
2843.190302,482,587.063987
262.046279,68,587.337906
-44.905068,34,587.476492
880.961393,180,588.189804
642.319185,191,588.93817
3609.17524,528,591.004033
2269.615152,328,592.287516
4506.496623,669,594.92355
-15.405143,4,594.939874
1204.24621,422,596.579629
-410.174409,151,597.17155
2197.015156,428,598.888199
352.221911,155,599.495983
-170.086529,175,600.194327
-766.705612,57,600.415819
80.486921,252,601.408562
120.218335,28,601.519833
1640.737324,263,602.57711
-818.606187,57,602.802951
-31.514739,14,602.85942
2711.869288,652,605.441384
45.657545,29,605.55847
574.5118,107,605.974732
27.981887,23,606.068573
-681.007135,71,606.353076
812.38401,119,606.820075
660.532717,266,607.872747
-676.106291,90,608.229465
3098.88663,645,610.759261
3831.09876,608,613.157312
-687.131051,99,613.552228
-276.666323,157,614.171348
168.584675,95,614.546355
219.038011,42,614.716272
-645.886342,130,615.232252
458.057616,273,616.305968
-678.773634,106,616.724558
-688.559899,85,617.062382
-644.11728,70,617.338606
2136.32262,337,618.686421
-27.304822,15,618.749252
-405.800889,145,619.323992
1405.502758,245,620.295021
-509.714851,182,621.00823
1310.554034,365,622.447317
14.510562,49,622.642693
1279.016563,396,624.21393
131.325335,179,624.911781
-580.26629,186,625.6362
789.08394,240,626.579282
-1026.378247,78,626.883511
1036.477238,175,627.569533
3042.006934,557,629.767847
-45.708618,186,630.50338
-13.944754,5,630.526785
-531.69477,112,630.964609
259.924218,71,631.239623
-738.5089,70,631.514372
84.524767,33,631.646768
577.744916,277,632.728641
2374.624977,438,634.470074
4076.795774,425,636.131761
-823.360637,136,636.661842
279.426863,76,636.961696
-576.612419,78,637.266337
2044.548955,286,638.406924
-1030.718142,41,638.56641
-2.742242,44,638.739469
2265.253793,491,640.670559
427.162611,154,641.275908
1318.367376,217,642.132515
239.859699,54,642.345076
5680.53208,570,644.605083
1709.64777,292,645.763493
658.477801,139,646.308892
2802.012183,645,648.852171
1730.92797,356,650.251011
6301.042644,653,652.797724
190.12712,79,653.111593
1742.918647,269,654.184022
350.629258,137,654.717439
237.93801,87,655.060212
-158.732159,143,655.618364
3771.031664,634,658.103945
1008.309404,283,659.234199
4120.213293,698,661.966689
-39.001312,20,662.046104
-877.026404,34,662.179546
6093.39117,967,665.983288
338.868716,70,666.258898
3617.218818,628,668.731579
-701.681343,51,668.93957
-406.523552,206,669.75468
134.718497,46,669.936661
-139.579894,320,671.190589
-258.776172,119,671.656809
-71.164558,203,672.454412
268.844245,322,673.742616
70.821427,37,673.886124
114.456379,179,674.596092
1761.079568,502,676.565305
2019.862383,320,677.828111
106.108365,32,677.954603
-346.244007,153,678.569171
298.066864,73,678.863966
33.589529,62,679.110456
-723.545538,154,679.716109
-909.246559,42,679.881818
-700.387998,54,680.095901
14.971278,164,680.738096
1837.530458,267,681.789618
877.067136,435,683.503616
331.94904,83,683.833573
-775.65677,60,684.072815
1805.033828,423,685.74387
75.739379,53,685.950523
1218.657535,491,687.872062
-867.671117,54,688.084275
1262.561779,240,689.053894
242.790744,163,689.692167
97.178674,80,690.00832
1762.815945,446,691.761189
1830.427055,475,693.63836
362.938232,363,695.06586
2002.653225,467,696.901993
487.605208,171,697.569232
849.137671,291,698.728243
-408.712596,196,699.504456
801.659342,287,700.64226
-643.989537,103,701.059524
-48.543636,50,701.257615
197.789528,71,701.534874
-10.020042,3,701.550134
-499.942757,90,701.903224
3436.476907,395,703.443662
-779.566862,47,703.630409
-596.327778,93,704.017038
197.388745,195,704.787674
-508.607262,85,705.128103
-807.097926,87,705.472661
-13.127891,9,705.505872
140.094508,41,705.6697
399.373295,129,706.177145
93.495879,46,706.360765
1722.774787,473,708.209598
2184.847617,312,709.463631
1210.975568,406,711.057215
-24.91173,51,711.257295
501.733961,355,712.649229
254.544562,150,713.244383
245.549996,39,713.396075
48.240371,28,713.506749
118.646451,30,713.626738
548.233487,159,714.270337
1134.575336,195,715.036273
4081.68881,589,717.364628
6702.751401,1001,721.320273
-275.064984,151,721.911777
1939.530443,298,723.081989
49.377115,189,723.824973
835.602869,201,724.642335
15.40009,42,724.809291
706.617103,120,725.283768
90.694098,42,725.449234
-849.343,48,725.638876
649.029231,242,726.591962
2070.36787,533,728.687609
940.625025,136,729.236607
603.421727,266,730.291282
765.506539,289,731.42962
-437.352084,112,731.869325
128.386417,21,731.949874
2155.422573,313,733.190669
126.489671,282,734.312813
834.843112,306,735.525652
-597.232591,137,736.062203
345.427998,92,736.433129
-515.55736,131,736.952719
-9.393078,53,737.159321
105.675445,152,737.759044
832.962665,284,738.878526
920.360813,239,739.841913
1845.696166,326,741.132601
280.684447,216,741.983988
159.069182,69,742.252456
-117.112262,223,743.130303
-523.022281,111,743.565561
1817.056109,331,744.893352
301.313282,51,745.090558
-718.325372,73,745.383937
3293.251674,262,746.407447
-13.144865,148,746.983512
3557.293625,518,749.01646
-8.738037,8,749.048577
1271.061012,249,750.035835
525.725906,138,750.581585
503.309765,141,751.168461
269.177924,97,751.549845
-565.815289,92,751.908041
1649.67201,276,752.993439
1828.32652,293,754.137839
-110.034891,162,754.792096
3425.447987,546,756.942449
2759.164151,475,758.791228
3505.234021,526,760.883978
1735.962557,582,763.156969
-708.735784,75,763.455855
2187.381516,344,764.838377
353.675877,178,765.542841
-506.765768,89,765.891317
1153.883235,276,766.983933
332.685773,206,767.792668
-23.591759,13,767.84728
-655.60982,64,768.108427
-713.71002,46,768.291399
-439.485515,118,768.760676
-27.245299,11,768.803415
2903.406489,526,770.887853
3000.543807,475,772.762495
1267.622503,405,774.347427
863.19035,358,775.779029
155.227729,92,776.147975
759.429609,146,776.719714
5870.253736,1001,780.663854
403.230685,83,780.994385
4786.865094,424,782.689066
2804.134241,494,784.677305
4916.403647,445,786.453443
304.48252,102,786.855047
364.623338,175,787.539981
111.381386,73,787.828992
716.185027,206,788.647669
-14.624638,12,788.695802
76.242605,32,788.822765
-16.219019,7,788.848576
622.445353,265,789.906181
1917.102704,362,791.338221
287.196428,193,792.099158
717.875649,130,792.611444
-693.292542,108,793.035876
6271.519477,670,795.669791
1448.060065,223,796.556416
3987.280418,653,799.116182
-428.740439,103,799.522227
1422.359625,245,800.506755
-1063.303388,26,800.610487
-852.955186,43,800.783359
-871.01826,41,800.941328
-584.036364,84,801.272781
4727.796647,764,804.274055
313.863892,43,804.444949
-427.500538,188,805.195529
2464.817707,486,807.094354
-886.638717,40,807.25173
-441.629915,160,807.884769
52.185649,22,807.971964
-613.870144,66,808.23013
243.249536,39,808.38272
2277.883439,380,809.865543
-691.060329,71,810.159885
290.940639,76,810.466055
377.659802,67,810.730869
-18.968326,18,810.803892
376.823108,284,811.927008
-713.989382,97,812.312796
32.162527,8,812.344756
1975.042221,386,813.857053
3447.25912,615,816.323355
-715.340672,84,816.650172
-698.788162,63,816.901493
-230.558178,138,817.445561
-971.746562,42,817.609338
783.841812,226,818.488831
363.392022,106,818.903028
1282.613821,342,820.255617
1448.952669,218,821.114792
3882.518609,303,822.298655
364.34333,58,822.525473
2148.229325,422,824.180993
260.821206,110,824.610246
636.377189,122,825.09228
2269.311021,333,826.418401
1633.285112,260,827.444275
-222.185937,123,827.9211
-132.394167,53,828.131908
919.864412,141,828.679282
433.349456,223,829.549277
-417.176829,106,829.962888
3220.613719,531,832.07856
6673.560318,1001,836.038188
797.289323,312,837.262312
1417.026915,425,838.92453
276.261943,96,839.30676
781.38587,168,839.962629
-716.608719,56,840.182422
-95.662214,278,841.294253
3757.783938,365,842.732842
812.910728,302,843.925363
241.974944,52,844.129885
5634.154844,949,847.91972
-898.430065,35,848.061167
2330.81974,333,849.366973
-72.330612,238,850.297814
587.634348,348,851.686015
210.446839,47,851.87541
2504.272903,413,853.485963
-658.43839,84,853.813238
-768.862596,71,854.094315
285.421303,42,854.25913
2103.139258,391,855.811588
853.588256,188,856.554017
155.712123,107,856.979727
-924.848558,54,857.192392
3620.515279,652,859.759411
1856.798636,311,861.002628
672.287148,268,862.060568
251.708134,213,862.907709
-872.737297,48,863.097662
18.247203,27,863.202001
513.652744,134,863.729979
-411.379958,193,864.488915
-584.305785,116,864.944753
119.198211,39,865.096044
625.409042,267,866.17403
1181.51862,386,867.696386
-509.565677,140,868.247849
3644.801742,276,869.333493
412.010011,176,870.020932
399.419133,112,870.460638
65.793059,247,871.459877
118.294027,50,871.656777
143.311672,130,872.170046
-471.469369,99,872.562801
948.709663,324,873.838446
-942.342044,62,874.081763
2317.495767,386,875.606725
976.890478,179,876.330745
172.517871,195,877.103986
968.159922,322,878.360724
-688.144231,87,878.707297
-888.135464,70,878.980527
920.530157,148,879.559361
753.817036,334,880.87213
-111.558926,159,881.502062
-716.212676,57,881.724008
2881.678761,451,883.49475
158.105519,182,884.247125
656.54508,121,884.754497
2355.746093,345,886.261902
-553.72987,127,886.791702
398.510562,142,887.358603
164.362205,84,887.695959
3126.581288,500,889.665343
122.09767,31,889.790275
1539.529262,372,891.289017
468.61138,98,891.675368
-307.292187,110,892.108587
233.34681,85,892.442568
-828.237606,48,892.631221
278.544227,55,892.85323
217.768398,48,893.044804
-944.764362,28,893.15606
-837.035484,37,893.300053
-707.240331,48,893.48879
782.430217,120,893.959642
1685.802717,340,895.312821
175.877403,82,895.636273
