#{"t_start": 1607985453.8439412, "env_id": "Block-v5"}
r,l,t
-32.566408,21,213.396536
-114.196431,30,213.469214
7.851849,37,213.553627
45.024961,59,213.694917
1858.779059,326,214.46406
-70.59422,78,214.650448
-377.751388,198,215.121032
-30.608911,23,215.176737
-1420.496237,183,215.619499
-66.519739,94,215.836633
-420.167118,207,216.32713
-1469.189405,179,216.752019
-57.155939,104,217.00177
-245.701266,45,217.109706
-84.75702,180,217.534758
-108.202722,279,218.204275
-1481.303707,136,218.528261
-174.980672,113,218.808064
-1286.647019,66,218.992599
-82.343843,54,219.127838
2225.727086,194,219.635457
-295.796618,152,219.992486
40.574077,218,220.507793
-1391.76862,107,220.767693
-1306.162655,91,220.988568
-50.260422,70,221.148733
-292.487109,109,221.407533
46.579706,31,221.483251
-16.219295,28,221.54793
-254.080666,179,221.969453
-43.57571,99,222.205184
-1330.293287,77,222.384264
-50.778388,44,222.493022
-31.260614,22,222.540514
-35.261096,18,222.587996
-49.885502,73,222.757374
4.53287,12,222.788586
-14.369294,12,222.816339
-296.77677,280,223.476772
-86.505886,58,223.617279
-248.39772,125,223.910628
36.308516,64,224.062621
-137.621104,90,224.272643
-1210.142679,40,224.367105
-1279.91722,63,224.520827
-390.424729,369,225.39497
-1236.058938,56,225.528891
-326.849887,265,226.161243
5.19255,51,226.277776
-0.516909,10,226.303104
78.242121,44,226.406158
-316.97863,206,226.890285
19.685431,18,226.937175
-400.658005,170,227.353075
-1.36229,54,227.483256
-363.43571,132,227.796189
-179.39262,51,227.916464
-46.832011,140,228.246317
-292.50189,206,228.731611
6.390584,18,228.779857
-158.90397,80,228.970032
-5.762488,26,229.028919
-8.646321,15,229.068588
-412.494224,516,230.303877
-82.394315,117,230.579983
9.048579,11,230.605815
-1453.773587,198,231.072874
-16.22218,18,231.118002
-93.739282,29,231.185855
-85.4185,71,231.362811
-155.765539,123,231.678145
-59.812577,37,231.766138
-200.130975,93,232.00651
-416.263418,107,232.277609
-53.913412,36,232.382009
-24.725662,29,232.455872
-1472.253618,126,232.756011
-30.681283,22,232.807052
-183.317042,143,233.144852
85.912426,203,233.62388
-383.364559,415,234.61514
-25.741542,27,234.679434
-69.212305,33,234.756135
0.032765,12,234.784133
-18.846915,28,234.849995
-308.408064,118,235.129761
-1395.288233,106,235.375144
-50.478541,48,235.487934
-1273.207515,104,235.737005
-53.888446,38,235.828567
-80.507806,48,235.94024
-146.999045,86,236.215038
3.021435,19,236.260734
-17.189158,24,236.317425
-40.457684,33,236.392859
-125.219689,41,236.49238
-1337.40445,102,236.732979
2181.579488,188,237.193308
44.333423,77,237.376073
-13.39655,45,237.484941
-1233.858193,108,237.739834
-140.458535,107,237.989829
-74.194766,32,238.066578
-15.060228,8,238.085173
7.937753,9,238.108968
2088.990341,216,238.615494
-1584.26694,196,239.106244
37.748594,228,239.689975
1.599246,18,239.732627
-1377.888133,126,240.048905
-26.757034,23,240.099583
-50.042662,19,240.146788
-362.127952,127,240.447119
-323.04272,190,240.891716
-188.465468,179,241.317638
-17.29627,9,241.33823
-484.920997,454,242.43905
-17.638491,64,242.592745
-397.207406,174,243.000911
-258.878279,171,243.40698
-196.364028,169,243.812812
-187.605409,53,243.942492
-99.43231,64,244.101546
-1484.904557,217,244.615242
-149.578614,189,245.067571
-143.960636,92,245.287929
-1322.642082,91,245.508828
-53.685249,49,245.623002
-19.329222,32,245.70071
-1292.246173,71,245.868227
1787.743922,429,246.903543
-58.465742,30,246.977992
2.934655,27,247.037506
-67.414277,93,247.262594
-560.893633,280,247.930598
-197.129255,115,248.205328
-276.998701,67,248.366111
-28.717907,57,248.503224
29.02975,79,248.697184
22.893162,22,248.750471
-374.659635,231,249.342858
-1175.887598,27,249.407363
5.109653,17,249.451005
-109.446761,45,249.567058
-3.515827,32,249.650925
-482.444356,206,250.141672
-0.409818,63,250.293106
-16.568719,12,250.323012
-172.335348,91,250.539259
-1163.11055,85,250.738072
-1302.677689,75,250.923714
-226.31637,190,251.380207
-347.219175,184,251.821173
-201.514474,38,251.914275
-114.665991,208,252.407647
-1395.956211,88,252.618811
-152.770153,70,252.78245
-333.627361,171,253.187778
-49.274264,133,253.501633
-1293.269116,125,253.802862
-214.487126,153,254.169542
-113.021449,136,254.491874
-1428.503483,259,255.100611
-7.611217,35,255.18756
-1818.587325,413,256.169628
-153.176966,103,256.4268
-1309.574908,61,256.578283
-215.345147,147,256.936156
-167.496181,78,257.151827
-165.768925,66,257.315837
-1181.145914,65,257.478654
-128.762054,118,257.759491
-66.430087,135,258.082503
-484.4898,417,259.074623
-368.482663,201,259.551674
-74.355818,74,259.727859
5.075526,56,259.858284
-27.363142,40,259.95324
-1244.909579,91,260.16335
-349.270201,171,260.568724
-41.202479,37,260.654266
-37.98128,35,260.738925
-305.540553,135,261.060652
-1437.847301,127,261.364473
-28.991561,31,261.436376
-122.730006,137,261.761545
-167.559617,108,262.015142
-7.729482,13,262.044549
9.692256,109,262.301314
-84.42782,49,262.414094
-1452.405627,153,262.778592
-38.793194,33,262.854626
8.621526,21,262.903639
12.225603,38,262.999948
-18.817354,10,263.020328
-407.332344,304,263.757656
-329.576963,100,263.993725
-131.726539,158,264.372453
-15.664081,33,264.45184
-240.95764,81,264.64498
-11.631231,14,264.680073
-294.885385,209,265.171205
-355.698475,140,265.505379
-44.727971,44,265.610898
8.565943,38,265.701482
2135.257477,217,266.22449
16.718836,56,266.361665
-1480.718587,206,266.845955
-221.444181,481,267.989371
158.26554,73,268.171449
-339.751421,345,268.990532
44.387685,102,269.227823
-14.279093,119,269.515517
-1150.449794,47,269.629159
-37.792769,55,269.762913
-1178.870995,99,269.993899
-270.968469,151,270.353116
